Test Time (s),Indent Disp. (nm),Indent Act. Load (µN),Indent Load (µN),Indent Disp. Volt. (V),Indent Act. Load Volt. (V),Indent Act. Output Volt. (V),Dynamic Freq. (Hz),Disp. Amp. (nm),Phase Shift (deg),Load Amp. (µN),Dynamic Comp. (nm/µN),Disp. Amp. Volt. (V),Load Amp. Volt. (V),Storage Mod. (GPa),Loss Mod. (GPa),Hardness (GPa),Complex Mod. (GPa),Tan-Delta,Storage Stiff. (µN/nm),Loss Stiff. (µN/nm),Complex Stiff. (µN/nm),Damping (g/s),Contact Area (nm^2),Contact Depth (nm),Ref. Stor. Mod. (GPa),Ref. Loss Mod. (GPa),Ref. Hardness (GPa),Ref. Compl. Mod. (GPa),Ref. Indent Disp. (nm),Ref. Contact Area (nm^2),Ref. Cont. Depth. (nm)
16.221013,612.963584,1567.528621,1287.47009,-0.124756,1.981744,1.981744,280.0,0.084953,2.356864,14.745535,0.005761,1.256689e-005,0.006588,62.012154,-2.36371,0.170725,61.967089,-0.038117,193.252444,-7.366181,193.112005,-0.004187,7627570.599672,607.994725,66.3,-2.527149,0.195151,66.251819,573.404682,6672872.278256,568.435822
16.226034,613.236061,1567.690145,1287.522013,-0.124812,1.981838,1.981838,280.0,0.085255,2.136964,14.750219,0.00578,1.261157e-005,0.00659,61.776525,-2.142506,0.170588,61.739361,-0.034682,192.59961,-6.679653,192.483745,-0.003797,7634027.849874,608.250153,66.3,-2.299387,0.196484,66.260115,571.305692,6627864.670017,566.319783
16.231054,613.35723,1565.598305,1285.38315,-0.124836,1.980513,1.980513,280.0,0.084332,2.261328,14.744265,0.00572,1.247489e-005,0.006591,62.467991,-2.285261,0.170202,62.426177,-0.036583,194.815435,-7.126917,194.68503,-0.004051,7638736.398582,608.436334,66.3,-2.425447,0.191724,66.25562,578.324942,6781246.796403,573.404046
16.236075,613.738048,1571.710327,1291.339785,-0.124915,1.984364,1.984364,280.0,0.083305,2.531908,14.776966,0.005637,1.232304e-005,0.006593,63.410795,-2.583999,0.17074,63.358124,-0.04075,197.898153,-8.064379,197.733772,-0.004584,7649745.223965,608.871395,66.3,-2.701735,0.186653,66.244929,586.888889,6997554.772469,582.022236
16.241095,613.936078,1566.314825,1285.866476,-0.124955,1.98095,1.98095,280.0,0.08363,2.276114,14.755485,0.005668,1.23711e-005,0.006595,63.031565,-2.317704,0.169914,62.988939,-0.036771,196.776816,-7.235587,196.643743,-0.004113,7654583.292225,609.062485,66.3,-2.437886,0.187992,66.255164,584.008801,6918479.893671,579.135209
16.246115,614.141129,1572.032078,1291.500533,-0.124997,1.984557,1.984557,280.0,0.08365,2.202273,14.786302,0.005657,1.2374e-005,0.006597,63.143488,-2.248227,0.170545,63.103451,-0.035605,197.189448,-7.020939,197.064418,-0.003991,7659494.144418,609.256384,66.3,-2.360614,0.188022,66.257962,584.740366,6947525.8056,579.85562
16.251136,614.174235,1570.577027,1290.03444,-0.125003,1.983637,1.983637,280.0,0.083237,2.549752,14.783331,0.00563,1.2313e-005,0.006598,63.449845,-2.602906,0.170318,63.396433,-0.041023,198.166726,-8.129402,197.999909,-0.004621,7661083.906333,609.319139,66.3,-2.719828,0.185963,66.244189,587.601334,7016560.80925,582.746238
16.256156,614.312371,1570.038377,1289.441455,-0.12503,1.983293,1.983293,280.0,0.08355,2.350854,14.784689,0.005651,1.235922e-005,0.0066,63.192608,-2.39669,0.170172,63.147142,-0.037927,197.403,-7.486852,197.260973,-0.004256,7664164.6298,609.44073,66.3,-2.514543,0.187319,66.252299,585.448569,6962581.984993,580.576928
16.261177,614.376903,1575.152576,1294.530239,-0.125043,1.986519,1.986519,280.0,0.083862,2.824069,14.812632,0.005662,1.240541e-005,0.006602,63.03523,-2.858777,0.170821,62.970371,-0.045352,196.922206,-8.930826,196.719586,-0.005076,7665007.394005,609.473987,66.3,-3.006841,0.188974,66.231782,584.038124,6928707.204543,579.135209
16.266197,614.554916,1569.866307,1289.174349,-0.125079,1.983178,1.983178,280.0,0.083183,3.508732,14.791656,0.005624,1.230504e-005,0.006604,63.432084,-3.555305,0.16999,63.33237,-0.056049,198.237572,-11.111017,197.925946,-0.006316,7670856.478192,609.704754,66.3,-3.716048,0.185708,66.195778,588.321304,7021578.606775,583.471142
16.271218,614.79381,1576.409245,1295.620022,-0.125128,1.9873,1.9873,280.0,0.082197,3.590175,14.826367,0.005544,1.215914e-005,0.006605,64.400935,-3.685474,0.170671,64.295394,-0.057227,201.361974,-11.523346,201.03198,-0.00655,7678218.389608,609.995072,66.3,-3.794152,0.180885,66.191347,597.039377,7244655.588754,592.240638
16.276238,614.913075,1573.476627,1292.641352,-0.125152,1.985448,1.985448,280.0,0.082538,3.313175,14.81646,0.005571,1.220954e-005,0.006607,64.069814,-3.390502,0.170222,63.980041,-0.052919,200.361878,-10.602923,200.081134,-0.006027,7680918.190161,610.101501,66.3,-3.508521,0.182278,66.207101,594.114498,7172870.879829,589.302925
16.281258,614.895019,1574.586007,1293.760098,-0.125147,1.986148,1.986148,280.0,0.082336,3.459804,14.825544,0.005554,1.217965e-005,0.006609,64.276701,-3.547817,0.170372,64.178713,-0.055196,201.006616,-11.094762,200.700189,-0.006306,7680746.499893,610.094734,66.3,-3.659495,0.181267,66.198928,596.305126,7219107.811424,591.50484
16.286279,614.938032,1578.407609,1297.565404,-0.125155,1.988556,1.988556,280.0,0.082045,3.674296,14.847402,0.005526,1.213669e-005,0.00661,64.610433,-3.781136,0.17084,64.499698,-0.058522,202.068342,-11.825455,201.72202,-0.006722,7682120.855822,610.148905,66.3,-3.880013,0.179892,66.186369,599.242657,7295572.531421,594.45353
16.291299,615.103732,1573.65513,1292.748235,-0.125188,1.985556,1.985556,280.0,0.082538,3.33806,14.82893,0.005566,1.220959e-005,0.006612,64.106592,-3.417092,0.170128,64.015456,-0.053303,200.541316,-10.689511,200.25622,-0.006076,7685855.691736,610.296091,66.3,-3.534008,0.181969,66.205746,594.843625,7185724.196946,590.035984
16.29632,615.204259,1580.573938,1299.626454,-0.125209,1.989913,1.989913,280.0,0.082452,3.324078,14.865384,0.005547,1.219692e-005,0.006614,64.345299,-3.414229,0.170975,64.254654,-0.053061,201.319148,-10.682206,201.035543,-0.006072,7688230.664723,610.389667,66.3,-3.517948,0.18152,66.206601,597.055231,7241574.297918,592.240638
16.30134,615.277019,1576.464539,1295.490345,-0.125223,1.987323,1.987323,280.0,0.082099,3.593187,14.849926,0.005529,1.214459e-005,0.006616,64.545779,-3.69554,0.170376,64.439899,-0.057255,201.981023,-11.564335,201.649696,-0.006573,7690867.370271,610.493536,66.3,-3.795978,0.179763,66.191242,598.498466,7289268.714145,593.714982
16.306361,615.478336,1579.183708,1298.128527,-0.125264,1.98903,1.98903,280.0,0.082373,3.458633,14.86277,0.005542,1.218523e-005,0.006616,64.360925,-3.550382,0.17062,64.262925,-0.055164,201.462131,-11.113381,201.15537,-0.006317,7695417.234912,610.672727,66.3,-3.657348,0.181056,66.199047,597.046248,7251864.328295,592.240638
16.311381,615.528271,1581.473338,1300.399366,-0.125274,1.99047,1.99047,280.0,0.081456,3.36873,14.877514,0.005475,1.204957e-005,0.006617,65.228237,-3.501013,0.170857,65.134214,-0.053673,204.212852,-10.960771,203.918489,-0.00623,7698121.166449,610.779191,66.3,-3.558538,0.176518,66.204432,605.144162,7451247.084783,600.395082
16.316401,615.560627,1577.668344,1296.584168,-0.125279,1.988074,1.988074,280.0,0.080669,3.631849,14.863571,0.005427,1.193307e-005,0.006619,65.833991,-3.800434,0.170309,65.724205,-0.057728,206.140141,-11.899961,205.796377,-0.006764,7700424.191438,610.869853,66.3,-3.827335,0.172728,66.189437,611.086793,7592555.291552,606.39602
16.321422,615.714273,1584.539059,1303.392514,-0.125311,1.992394,1.992394,280.0,0.08063,3.486784,14.899898,0.005411,1.192732e-005,0.006621,66.04305,-3.661337,0.171115,65.941482,-0.055439,206.84422,-11.467163,206.526113,-0.006518,7704109.028595,611.014883,66.3,-3.675582,0.17245,66.198037,613.361192,7644509.128528,608.661803
16.326442,615.728253,1579.547681,1298.398738,-0.125312,1.989253,1.989253,280.0,0.080561,2.558153,14.880373,0.005414,1.19172e-005,0.006623,66.068035,-2.705014,0.170446,66.012636,-0.040943,206.934129,-8.472474,206.760612,-0.004816,7704977.062278,611.049043,66.3,-2.714511,0.171645,66.244407,613.341014,7651156.223027,608.661803
16.331463,615.997795,1583.780443,1302.522185,-0.125367,1.991909,1.991909,280.0,0.080424,2.63477,14.904316,0.005396,1.189681e-005,0.006624,66.277174,-2.791557,0.170831,66.218359,-0.042119,207.682151,-8.747454,207.49785,-0.004972,7711879.922262,611.320612,66.3,-2.792518,0.170948,66.241164,615.613234,7706570.740712,610.936052
16.336483,616.316916,1584.44264,1303.055533,-0.125433,1.992317,1.992317,280.0,0.080363,2.723493,14.911459,0.005389,1.188786e-005,0.006626,66.326966,-2.884965,0.170719,66.264194,-0.043496,207.948912,-9.044968,207.752109,-0.005141,7720099.843843,611.643827,66.3,-2.883792,0.17058,66.237253,616.369111,7726381.178561,611.696022
16.341504,616.930685,1581.905331,1300.269228,-0.12556,1.990704,1.990704,280.0,0.080732,2.428582,14.903601,0.005417,1.194245e-005,0.006628,65.90483,-2.56534,0.170021,65.854883,-0.038925,206.829195,-8.050808,206.672447,-0.004576,7735334.156403,612.242363,66.3,-2.580722,0.172066,66.249754,612.593925,7643398.589242,607.905603
16.346524,617.134195,1588.31615,1306.597328,-0.125602,1.994728,1.994728,280.0,0.080751,2.392901,14.937776,0.005406,1.194522e-005,0.00663,66.036298,-2.533002,0.170736,65.9877,-0.038358,207.307112,-7.951829,207.154549,-0.00452,7740211.886024,612.433869,66.3,-2.543117,0.172103,66.251208,614.11927,7678762.375406,609.418944
16.351544,617.211346,1582.89013,1301.143093,-0.125617,1.991316,1.991316,280.0,0.080377,2.688409,14.916213,0.005389,1.188995e-005,0.006631,66.241102,-2.844935,0.169966,66.179982,-0.042948,207.988443,-8.932724,207.796533,-0.005077,7743070.045351,612.546053,66.3,-2.847464,0.170268,66.238825,616.361314,7729319.0239,611.696022
16.356565,617.304824,1588.363542,1306.579134,-0.125636,1.994754,1.994754,280.0,0.080611,2.297462,14.945961,0.005394,1.192454e-005,0.006633,66.188327,-2.43959,0.170632,66.143352,-0.036858,207.84693,-7.660887,207.705698,-0.004355,7744873.07753,612.616812,66.3,-2.443706,0.171209,66.254949,616.384034,7718804.679114,611.696022
16.361585,617.412443,1587.366518,1305.540398,-0.125657,1.994125,1.994125,280.0,0.080696,1.240563,14.945253,0.005399,1.193715e-005,0.006635,66.137321,-1.349348,0.170437,66.123555,-0.020402,207.723878,-4.238028,207.68064,-0.002409,7747641.623553,612.725444,66.3,-1.352667,0.171277,66.2862,615.623051,7709667.820814,610.936052
16.366606,617.463279,1586.33047,1304.48594,-0.125666,1.993473,1.993473,280.0,0.080256,1.601072,14.944344,0.00537,1.187207e-005,0.006637,66.51397,-1.728955,0.170255,66.491495,-0.025994,208.934972,-5.431027,208.864373,-0.003087,7749727.197238,612.807264,66.3,-1.723393,0.169161,66.277597,619.401381,7799829.361122,614.745366
16.371626,617.631649,1591.826777,1309.914149,-0.125701,1.996919,1.996919,280.0,0.080361,1.51581,14.97421,0.005367,1.188751e-005,0.006638,66.551706,-1.641457,0.170873,66.53146,-0.024664,209.106036,-5.157472,209.042423,-0.002932,7753622.161503,612.960037,66.3,-1.635249,0.169583,66.279831,619.416979,7812606.728015,614.745366
16.376647,617.763803,1586.385534,1304.422132,-0.125727,1.993499,1.993499,280.0,0.080571,1.037743,14.95258,0.005388,1.191857e-005,0.00664,66.25269,-1.142155,0.170089,66.242844,-0.017239,208.211642,-3.589438,208.1807,-0.00204,7756983.569722,613.091849,66.3,-1.14297,0.170332,66.290147,617.128891,7745917.083844,612.456937
16.381667,617.812719,1592.806085,1310.823378,-0.125737,1.997528,1.997528,280.0,0.080303,0.79033,14.986781,0.005358,1.187889e-005,0.006642,66.665452,-0.891698,0.170887,66.659488,-0.013376,209.527931,-2.802585,209.509187,-0.001593,7758398.322268,613.147317,66.3,-0.88681,0.169019,66.294069,620.941136,7844164.186966,616.275734
16.386687,617.993774,1590.259804,1308.20561,-0.125773,1.995926,1.995926,280.0,0.079944,0.918963,14.978794,0.005337,1.182581e-005,0.006644,66.931947,-1.028403,0.170431,66.924046,-0.015365,210.438339,-3.233365,210.413498,-0.001838,7763770.72324,613.357902,66.3,-1.018693,0.167228,66.292173,623.214304,7912478.754962,618.578433
16.391708,618.096927,1590.885629,1308.79119,-0.125794,1.996316,1.996316,280.0,0.079129,0.215401,14.985722,0.00528,1.170525e-005,0.006645,67.723615,-0.298999,0.170419,67.722955,-0.004415,212.982184,-0.940314,212.980108,-0.000534,7767766.567616,613.514479,66.3,-0.292714,0.16333,66.299354,630.898862,8104932.015556,626.316414
16.396728,618.262404,1595.145717,1312.984645,-0.125828,1.998982,1.998982,280.0,0.078941,-0.377728,15.00977,0.005259,1.167755e-005,0.006647,68.002871,0.325887,0.170866,68.003652,0.004792,213.920473,1.025161,213.92293,0.000583,7772130.477926,613.685429,66.3,0.317726,0.162416,66.300761,633.233604,8176501.61649,628.656629
16.401749,618.41692,1590.138244,1307.917127,-0.125858,1.995838,1.995838,280.0,0.078662,-0.110288,14.990181,0.005248,1.16362e-005,0.006649,68.153237,0.044009,0.170109,68.153252,0.000646,214.458178,0.138483,214.458222,7.871496e-005,7776821.375721,613.86913,66.3,0.042812,0.160984,66.300014,635.553379,8217657.702387,631.005588
16.406769,618.558691,1597.082917,1314.804287,-0.125888,2.000188,2.000188,280.0,0.078798,-0.443013,15.026871,0.005244,1.165628e-005,0.006651,68.192175,0.395943,0.170931,68.193325,0.005806,214.623434,1.246163,214.627052,0.000708,7779918.978427,613.990403,66.3,0.384956,0.161577,66.301118,635.573876,8230327.257777,631.005588
16.41179,618.767691,1593.258678,1310.897385,-0.12593,1.997786,1.997786,280.0,0.079099,-1.568618,15.012871,0.005269,1.170084e-005,0.006652,67.785637,1.577729,0.170317,67.803996,0.023275,213.412827,4.967241,213.470626,0.002823,7784945.065471,614.187123,66.3,1.54315,0.162933,66.317956,631.676084,8137740.970848,627.095516
16.41681,618.837126,1595.532936,1313.144857,-0.125944,1.99921,1.99921,280.0,0.078567,-1.233318,15.027556,0.005228,1.162214e-005,0.006654,68.369425,1.234899,0.170551,68.380576,0.018062,215.286679,3.88854,215.321794,0.00221,7787541.066559,614.288703,66.3,1.19752,0.160383,66.310814,637.124858,8281273.790442,632.576435
16.42183,619.032189,1598.315551,1315.849035,-0.125984,2.000947,2.000947,280.0,0.078765,-1.298212,15.044657,0.005235,1.165152e-005,0.006656,68.242243,1.30139,0.1708,68.254651,0.01907,214.949146,4.099114,214.988228,0.00233,7792104.018641,614.467204,66.3,1.264351,0.161216,66.312055,636.355509,8255326.861718,631.790524
16.426851,618.989566,1594.140411,1311.694532,-0.125973,1.998333,1.998333,280.0,0.079076,-1.547531,15.028941,0.005262,1.16974e-005,0.006658,67.863918,1.557193,0.170295,67.881781,0.022946,213.73857,4.904407,213.79483,0.002788,7790723.965326,614.413223,66.3,1.521308,0.162537,66.317452,633.232973,8162602.021285,628.656629
16.431871,619.060759,1601.150327,1318.675873,-0.125988,2.00272,2.00272,280.0,0.078733,-2.384646,15.065926,0.005226,1.164664e-005,0.006659,68.332191,2.455163,0.171152,68.376284,0.03593,215.241261,7.733579,215.380149,0.004396,7792741.016826,614.492118,66.3,2.382147,0.161123,66.342781,637.145075,8277780.007335,632.576435
16.436892,619.151215,1596.33982,1313.831554,-0.126005,1.999707,1.999707,280.0,0.077234,-2.272736,15.047253,0.005133,1.142502e-005,0.006661,69.695856,2.37952,0.170417,69.736464,0.034141,219.608003,7.497744,219.735958,0.004262,7797803.698722,614.690094,66.3,2.263581,0.154215,66.33863,649.74593,8617060.654881,645.284809
16.441912,619.301468,1600.18229,1317.613732,-0.126036,2.002108,2.002108,280.0,0.077492,-2.614263,15.069343,0.005142,1.146318e-005,0.006663,69.516938,2.741913,0.170834,69.570991,0.039442,219.089777,8.641421,219.26013,0.004912,7801045.975411,614.816847,66.3,2.61503,0.155389,66.351551,648.167025,8576439.971816,643.682404
16.446933,619.396031,1601.321511,1318.716115,-0.126054,2.002818,2.002818,280.0,0.077392,-2.621836,15.078686,0.005133,1.144829e-005,0.006665,69.65381,2.75503,0.17092,69.708274,0.039553,219.557275,8.684191,219.728952,0.004936,7803614.13827,614.917226,66.3,2.622376,0.154857,66.351841,649.763614,8613080.149074,645.284809
16.451953,619.54543,1598.36129,1315.697486,-0.126084,2.000962,2.000962,280.0,0.077008,-2.312167,15.06873,0.00511,1.139158e-005,0.006666,69.985976,2.4313,0.17043,70.028194,0.03474,220.670229,7.666044,220.803347,0.004357,7808279.102992,615.099514,66.3,2.30325,0.152951,66.339995,652.947512,8700622.289325,648.501596
16.456974,619.569984,1605.029591,1322.356419,-0.126089,2.005131,2.005131,280.0,0.077259,-2.480616,15.104098,0.005115,1.142872e-005,0.006668,69.905789,2.611162,0.171289,69.954539,0.037353,220.416244,8.233116,220.569955,0.00468,7808197.575341,615.096329,66.3,2.476476,0.154075,66.346235,652.169554,8680605.52935,647.695899
16.461994,619.50734,1599.622558,1316.978514,-0.126074,2.001753,2.001753,280.0,0.077486,-2.637001,15.082577,0.005137,1.146221e-005,0.00667,69.565805,2.768142,0.170635,69.620858,0.039792,219.320283,8.727128,219.493848,0.004961,7806490.61641,615.029634,66.3,2.63819,0.15499,66.352468,648.960814,8594496.149378,644.483108
16.467014,619.74302,1604.836206,1322.096516,-0.126123,2.005006,2.005006,280.0,0.076961,-2.271991,15.111147,0.005093,1.138458e-005,0.006672,70.233787,2.395503,0.171147,70.274627,0.034108,221.521686,7.555564,221.6505,0.004295,7813222.850048,615.292633,66.3,2.261331,0.152512,66.338553,655.375092,8767894.62487,650.924705
16.472035,619.911836,1604.291612,1321.485004,-0.126157,2.004661,2.004661,280.0,0.077177,-2.36689,15.112577,0.005107,1.141647e-005,0.006673,69.999181,2.490944,0.170981,70.043487,0.035585,220.838556,7.858614,220.978337,0.004467,7817245.750071,615.449732,66.3,2.359308,0.153387,66.341965,653.770399,8713900.993912,649.308295
16.477055,620.302505,1602.78635,1319.822033,-0.126237,2.00371,2.00371,280.0,0.07688,-2.608188,15.109524,0.005088,1.137254e-005,0.006675,70.223002,2.760565,0.170536,70.277242,0.039311,221.694768,8.715135,221.866004,0.004954,7827840.794903,615.863272,66.3,2.606347,0.152015,66.35121,656.173652,8781601.226934,651.734419
16.482076,620.376737,1608.658562,1325.664678,-0.126252,2.007375,2.007375,280.0,0.075565,-2.375762,15.141155,0.004991,1.117802e-005,0.006677,71.752615,2.558039,0.171202,71.798199,0.035651,226.579709,8.07775,226.723653,0.004591,7831707.228484,616.014109,66.3,2.363649,0.146171,66.34212,670.01731,9172861.899466,665.654682
16.487096,620.526899,1603.129594,1320.077569,-0.126282,2.003918,2.003918,280.0,0.07555,-2.332337,15.119099,0.004997,1.117584e-005,0.006679,71.634801,2.506061,0.170395,71.678623,0.034984,226.267887,7.915722,226.406306,0.004499,7835876.938715,616.176733,66.3,2.319429,0.145961,66.340559,669.17784,9147631.59581,664.827674
16.492117,620.613464,1609.361756,1326.275025,-0.1263,2.007807,2.007807,280.0,0.07593,-2.612365,15.152437,0.005011,1.123212e-005,0.00668,71.386565,2.807054,0.171162,71.441733,0.039322,225.502693,8.867189,225.676963,0.00504,7837190.067203,616.227937,66.3,2.60704,0.147639,66.351237,666.738336,9085865.197947,662.35281
16.497137,621.090658,1607.233668,1323.953874,-0.126398,2.006466,2.006466,280.0,0.075776,-2.530198,15.146474,0.005003,1.120924e-005,0.006682,71.465372,2.718947,0.170589,71.517075,0.038046,225.933845,8.595802,226.097303,0.004886,7849846.270201,616.721215,66.3,2.522427,0.146821,66.347966,668.371136,9120642.074481,664.001693
16.502157,621.502272,1607.389675,1323.943204,-0.126483,2.006552,2.006552,280.0,0.075448,-2.244464,15.151252,0.00498,1.116074e-005,0.006684,71.803585,2.413739,0.170346,71.844143,0.033616,227.164683,7.636336,227.292998,0.004341,7861026.3937,617.156606,66.3,2.228731,0.145233,66.33745,671.657451,9220287.245515,667.311785
16.507178,621.968022,1612.146453,1328.510061,-0.12658,2.009506,2.009506,280.0,0.075784,-1.300781,15.177714,0.004993,1.121054e-005,0.006686,71.575958,1.363905,0.170685,71.588952,0.019055,226.607344,4.318083,226.648481,0.002454,7872333.825362,617.596617,66.3,1.26337,0.146449,66.312036,670.026087,9175099.552932,665.654682
16.512198,622.367199,1606.900882,1323.104134,-0.126662,2.006223,2.006223,280.0,0.075917,-1.477221,15.15704,0.005009,1.12301e-005,0.006687,71.275137,1.552573,0.169773,71.292044,0.021783,225.802886,4.918623,225.85645,0.002796,7882659.005645,617.998107,66.3,1.444201,0.146899,66.315728,667.545831,9110071.826349,663.176739
16.517219,622.486804,1613.812871,1329.967709,-0.126686,2.01053,2.01053,280.0,0.07545,-1.130242,15.19359,0.004966,1.116106e-005,0.006689,71.956607,1.181459,0.17057,71.966305,0.016419,228.013722,3.743769,228.044455,0.002128,7886249.303655,618.137648,66.3,1.088583,0.144807,66.308936,674.154335,9289338.593435,669.805178
16.522239,622.908326,1610.301254,1326.28618,-0.126773,2.00833,2.00833,280.0,0.074472,-1.241518,15.181096,0.004906,1.101636e-005,0.006691,72.886521,1.32073,0.169829,72.898486,0.01812,231.145983,4.188449,231.183928,0.002381,7898927.71688,618.630135,66.3,1.20138,0.140522,66.310884,683.305783,9546309.82562,679.027593
